;Time;E;S;ES;P
1507;185.15379283895481;109;221;1;288
1508;185.16250687222177;110;222;0;288
1509;185.53843730084535;109;221;1;288
1510;185.71139937300046;108;220;2;288
1511;185.8530401409245;109;221;1;288
1512;185.87554976306234;108;220;2;288
1513;185.92262386307172;109;221;1;288
1514;186.04406896552942;110;222;0;288
1515;186.80092738519167;109;221;1;288
1516;186.87135178896864;110;222;0;288
1517;187.14375522927278;109;221;1;288
1518;187.15729540137818;108;220;2;288
1519;187.25389621991957;109;221;1;288
1520;187.31560784117235;110;221;0;289
1521;187.76995909209955;109;220;1;289
1522;188.04522989541297;110;220;0;290
1523;188.92676106560387;109;219;1;290
1524;188.97468056378779;110;220;0;290
1525;189.3922329297803;109;219;1;290
1526;189.46344195014916;110;219;0;291
1527;190.7062121156514;109;218;1;291
1528;190.97420087632003;110;219;0;291
1529;191.17371140115728;109;218;1;291
1530;191.19061479706326;110;219;0;291
1531;191.23450837845036;109;218;1;291
1532;191.35078208348912;110;218;0;292
1533;191.80038945984555;109;217;1;292
1534;191.8798426778444;110;217;0;293
1535;192.14032641990298;109;216;1;293
1536;192.5351872939557;110;217;0;293
1537;192.73961635309993;109;216;1;293
1538;192.8642158630086;110;216;0;294
1539;192.98052602746006;109;215;1;294
1540;193.05515231320604;110;215;0;295
1541;193.45831784755472;109;214;1;295
1542;193.54306590045135;108;213;2;295
1543;193.61993443880536;109;214;1;295
1544;193.65533500885599;110;215;0;295
1545;193.8100628349696;109;214;1;295
1546;194.1912629508496;110;215;0;295
1547;194.26734599570943;109;214;1;295
1548;194.66163053195064;110;215;0;295
1549;195.5997110866781;109;214;1;295
1550;195.88208818250027;110;214;0;296
1551;196.97727452160305;109;213;1;296
1552;197.1842428004035;108;212;2;296
1553;197.38729074798854;109;213;1;296
1554;197.53784308163216;110;213;0;297
1555;198.47871164016766;109;212;1;297
1556;198.579347637868;110;212;0;298
1557;200.92351200647087;109;211;1;298
1558;201.60884478321958;110;211;0;299
1559;202.06765123132652;109;210;1;299
1560;202.21700202997536;110;211;0;299
1561;202.24998962374272;109;210;1;299
1562;202.26499665790263;110;211;0;299
1563;203.897005568349;109;210;1;299
1564;204.10785973078924;110;210;0;300
1565;204.2934139670166;109;209;1;300
1566;204.31178677860126;110;210;0;300
1567;204.4863939300048;109;209;1;300
1568;204.5611212462189;110;210;0;300
1569;205.42058190011937;109;209;1;300
1570;205.45672601939103;110;210;0;300
1571;205.68415863225755;109;209;1;300
1572;205.79393525911362;110;210;0;300
1573;205.84304555390764;109;209;1;300
1574;206.07548021293616;110;210;0;300
1575;206.59934304645822;109;209;1;300
1576;206.75345516248322;108;208;2;300
1577;206.8634478689286;109;208;1;301
1578;207.75765557299414;110;209;0;301
1579;208.2677376403097;109;208;1;301
1580;208.27211236504886;110;208;0;302
1581;209.15477407939724;109;207;1;302
1582;209.21906472746704;110;208;0;302
1583;210.60832991277633;109;207;1;302
1584;210.61907625824995;110;208;0;302
1585;210.6559541571869;109;207;1;302
1586;210.69510236569974;108;206;2;302
1587;210.74642163018888;107;205;3;302
1588;210.77559089774596;108;205;2;303
1589;210.8589388190745;107;204;3;303
1590;210.9562070045956;106;203;4;303
1591;210.9724391240822;107;204;3;303
1592;211.00691424503876;108;204;2;304
1593;211.2252014946276;109;205;1;304
1594;211.4380085661777;108;204;2;304
1595;211.56356502593508;107;203;3;304
1596;211.61120471135558;108;203;2;305
1597;211.66027836505083;107;202;3;305
1598;211.67068988735306;108;202;2;306
1599;211.70422012781478;109;203;1;306
1600;212.0027003526191;108;202;2;306
1601;212.15782569718286;109;203;1;306
1602;212.23678395393213;110;203;0;307
1603;213.27792240217315;109;202;1;307
1604;213.6484324088083;110;203;0;307
1605;213.67504237766144;109;202;1;307
1606;213.74122808735672;110;203;0;307
1607;214.2237933136853;109;202;1;307
1608;214.37469790788876;110;202;0;308
1609;214.5774781769799;109;201;1;308
1610;214.63412627421434;110;201;0;309
1611;215.45805976514558;109;200;1;309
1612;215.88004632439583;110;201;0;309
1613;215.9135037731042;109;200;1;309
1614;216.0101403484093;108;199;2;309
1615;216.02360637589314;107;198;3;309
1616;216.1899641554279;106;197;4;309
1617;216.19504913671312;107;197;3;310
1618;216.2917936034048;108;197;2;311
1619;216.32351858152137;109;198;1;311
1620;216.39356690555576;110;199;0;311
1621;217.6744046565217;109;198;1;311
1622;217.85436559963625;110;199;0;311
1623;218.2927830843647;109;198;1;311
1624;218.5601387744262;110;199;0;311
1625;219.0364062910241;109;198;1;311
1626;219.44535826736399;110;199;0;311
1627;219.7965983012244;109;198;1;311
1628;219.82758087735112;110;199;0;311
1629;220.15011713910212;109;198;1;311
1630;220.17009012259552;110;199;0;311
1631;220.66342146484857;109;198;1;311
1632;221.068425107444;108;197;2;311
1633;221.08191473238912;109;197;1;312
1634;221.2883847333888;108;196;2;312
1635;221.29047409639415;109;197;1;312
1636;221.61725649710607;110;198;0;312
1637;222.12980243250473;109;197;1;312
1638;222.21510358243717;110;197;0;313
1639;222.37008849876236;109;196;1;313
1640;222.40385882733938;108;195;2;313
1641;222.54964324436725;109;196;1;313
1642;222.70728355661208;110;197;0;313
1643;223.39445679960485;109;196;1;313
1644;223.8659847522616;110;197;0;313
1645;224.39840515025924;109;196;1;313
1646;224.75672778728784;108;195;2;313
1647;224.76203434717306;109;196;1;313
1648;225.11748643216268;108;195;2;313
1649;225.2116783371606;107;194;3;313
1650;225.26767436079453;108;194;2;314
1651;225.40859982613844;109;195;1;314
1652;225.43490287596197;110;196;0;314
1653;225.61478921430572;109;195;1;314
1654;225.68754642339553;108;194;2;314
1655;225.70534396132595;109;194;1;315
1656;225.7532217129818;110;195;0;315
1657;226.12370137752748;109;194;1;315
1658;226.28192843714913;110;194;0;316
1659;226.32551830360268;109;193;1;316
1660;226.35999424875286;108;192;2;316
1661;226.54263888873905;109;192;1;317
1662;226.65548447136376;110;193;0;317
1663;227.40511572830002;109;192;1;317
1664;227.6050156667484;110;193;0;317
1665;228.1445868671583;109;192;1;317
1666;228.1507269092708;110;192;0;318
1667;228.31646913842087;109;191;1;318
1668;228.69753284904766;110;192;0;318
1669;228.79388172784832;109;191;1;318
1670;229.20504437111404;108;190;2;318
1671;229.2817514979372;107;189;3;318
1672;229.3105088836772;108;190;2;318
1673;229.40661549606034;109;190;1;319
1674;229.41881221844025;110;190;0;320
1675;230.68072557754923;109;189;1;320
1676;230.80592076610714;108;188;2;320
1677;230.86646846004743;109;189;1;320
1678;231.11614306817717;108;188;2;320
1679;231.27669691188865;109;189;1;320
1680;231.37649808431624;108;188;2;320
1681;231.40233832845834;107;187;3;320
1682;231.40405500191852;108;188;2;320
1683;231.56090612801768;109;189;1;320
1684;231.66723542044053;110;190;0;320
1685;233.2731289863788;109;189;1;320
1686;233.3710966340691;110;190;0;320
1687;233.46587378824148;109;189;1;320
1688;233.66265665587665;110;190;0;320
1689;233.6836726657185;109;189;1;320
1690;233.68849482211274;110;190;0;320
1691;234.12121929800847;109;189;1;320
1692;234.2299499785375;108;188;2;320
1693;234.330014784776;109;189;1;320
1694;234.42066286088277;108;188;2;320
1695;234.62651887402208;109;189;1;320
1696;234.689280587924;110;190;0;320
1697;234.91329605499175;109;189;1;320
1698;235.4468590934068;108;188;2;320
1699;235.47588338757524;107;187;3;320
1700;235.55089219582723;108;187;2;321
1701;235.55264675901563;109;187;1;322
1702;235.60046198384964;110;188;0;322
1703;235.9081485232049;109;187;1;322
1704;235.93316851954992;110;188;0;322
1705;236.86840288190672;109;187;1;322
1706;236.96452898055236;108;186;2;322
1707;237.0537547244748;109;187;1;322
1708;237.3047559070028;110;188;0;322
1709;237.71348345335664;109;187;1;322
1710;237.72867733213897;110;188;0;322
1711;237.74780846866062;109;187;1;322
1712;238.0623249413856;108;186;2;322
1713;238.15166730859394;109;186;1;323
1714;238.15425461108998;110;186;0;324
1715;239.35433636311873;109;185;1;324
1716;239.3823488559164;108;184;2;324
1717;239.49847165642083;109;184;1;325
1718;239.5193961746659;110;184;0;326
1719;239.93075772319614;109;183;1;326
1720;239.93849455507956;110;184;0;326
1721;240.34391382888344;109;183;1;326
1722;240.37200314036298;108;182;2;326
1723;240.41994641226046;107;181;3;326
1724;240.46145618342356;108;182;2;326
1725;240.58640145387753;107;181;3;326
1726;240.65540191672864;108;181;2;327
1727;240.65970827504543;109;181;1;328
1728;240.82771729965677;108;180;2;328
1729;240.89878811175595;109;181;1;328
1730;241.14289242160052;110;182;0;328
1731;241.3996237380478;109;181;1;328
1732;241.47445346361678;110;182;0;328
1733;242.628555165827;109;181;1;328
1734;242.81376251989164;108;180;2;328
1735;242.87367073974823;109;181;1;328
1736;243.07377966875217;108;180;2;328
1737;243.14591676913037;109;181;1;328
1738;243.29499302769844;110;182;0;328
1739;244.60833607218862;109;181;1;328
1740;244.82117328842446;110;181;0;329
1741;245.13997007963883;109;180;1;329
1742;245.24271000860924;108;179;2;329
1743;245.35375379005197;109;179;1;330
1744;245.59891929224472;110;180;0;330
1745;247.1129221171723;109;179;1;330
1746;247.13058031974313;110;179;0;331
1747;247.4752591008971;109;178;1;331
1748;247.61740110650103;110;178;0;332
1749;247.6181553797624;109;177;1;332
1750;247.62953768534658;108;176;2;332
1751;247.66523751563435;109;176;1;333
1752;247.72254378436787;110;177;0;333
1753;247.7936582255949;109;176;1;333
1754;248.06138713404863;108;175;2;333
1755;248.30394703385102;109;176;1;333
1756;248.56331432550655;110;177;0;333
1757;249.49914607420374;109;176;1;333
1758;249.61151771437068;110;177;0;333
1759;249.71153925280964;109;176;1;333
1760;249.74564924245485;110;176;0;334
1761;249.8867678722901;109;175;1;334
1762;249.99917053644347;110;176;0;334
1763;250.006678386732;109;175;1;334
1764;250.09035321103613;110;176;0;334
1765;250.9069271988866;109;175;1;334
1766;250.98548824369325;108;174;2;334
1767;251.00348534309674;107;173;3;334
1768;251.2037403970156;108;174;2;334
1769;251.46655068843572;109;175;1;334
1770;251.621270093764;110;176;0;334
1771;251.81106881804135;109;175;1;334
1772;251.98934920132757;110;176;0;334
1773;252.62993179303683;109;175;1;334
1774;252.66973012698412;110;176;0;334
1775;252.72294974648133;109;175;1;334
1776;252.82533155597457;108;174;2;334
1777;253.0043291944549;109;175;1;334
1778;253.0822598565631;108;174;2;334
1779;253.1153505383538;109;174;1;335
1780;253.12130885388925;108;173;2;335
1781;253.2852565944461;109;174;1;335
1782;253.81542842504552;108;173;2;335
1783;253.82884838689134;109;173;1;336
1784;253.87284019247502;110;174;0;336
1785;254.1733653759069;109;173;1;336
1786;254.6494806165462;110;173;0;337
1787;255.34526295231902;109;172;1;337
1788;255.6991313854883;110;172;0;338
1789;256.06086651282044;109;171;1;338
1790;256.0771079677541;108;170;2;338
1791;256.11698432953955;109;171;1;338
1792;256.2074090561343;108;170;2;338
1793;256.21482632236103;109;170;1;339
1794;256.23572145762415;110;171;0;339
1795;257.2910309608242;109;170;1;339
1796;257.4312347904386;110;171;0;339
1797;257.947006915187;109;170;1;339
1798;257.9533186898061;110;170;0;340
1799;258.0253062201453;109;169;1;340
1800;258.1057236177853;108;168;2;340
1801;258.12327623072923;109;169;1;340
1802;258.24182297454473;110;170;0;340
1803;259.2477918595084;109;169;1;340
1804;259.27522964025843;108;168;2;340
1805;259.44360636743914;109;169;1;340
1806;259.5203867336391;110;169;0;341
1807;260.07148669488583;109;168;1;341
1808;260.29175207499105;108;167;2;341
1809;260.3229926718517;109;168;1;341
1810;260.3306649243228;108;167;2;341
1811;260.3653009946527;109;168;1;341
1812;260.40542096876646;110;169;0;341
1813;261.49218161681137;109;168;1;341
1814;261.83864598859526;110;168;0;342
1815;263.41347292125874;109;167;1;342
1816;263.49167508035765;110;167;0;343
1817;264.14749655501606;109;166;1;343
1818;264.21648146861395;110;167;0;343
1819;264.24245777529677;109;166;1;343
1820;264.39764668170153;110;166;0;344
1821;264.5536374413649;109;165;1;344
1822;264.5831666557862;110;166;0;344
1823;265.1588816223265;109;165;1;344
1824;265.24823735642474;110;165;0;345
1825;265.40345251847145;109;164;1;345
1826;265.5620159614331;110;165;0;345
1827;265.6298122415457;109;164;1;345
1828;265.9427293623226;110;165;0;345
1829;266.08741568673537;109;164;1;345
1830;266.4868246729952;110;164;0;346
1831;266.65045920726345;109;163;1;346
1832;267.1023476686275;110;164;0;346
1833;267.16586359958734;109;163;1;346
1834;267.5001422064498;110;164;0;346
1835;267.7518574874391;109;163;1;346
1836;267.8854949139262;110;164;0;346
1837;270.71171942524734;109;163;1;346
1838;270.8697250257807;108;162;2;346
1839;270.919102887617;109;162;1;347
1840;270.9609739442936;108;161;2;347
1841;270.9699721380261;109;162;1;347
1842;271.03696150345087;110;162;0;348
1843;271.4725481688687;109;161;1;348
1844;271.5630344134397;110;161;0;349
1845;271.82090631406425;109;160;1;349
1846;271.9156748886318;108;159;2;349
1847;272.05229445463766;109;159;1;350
1848;272.6752006452239;110;159;0;351
1849;272.98728830658666;109;158;1;351
1850;273.55160560126524;108;157;2;351
1851;273.6021208316895;109;158;1;351
1852;274.1611962086411;110;159;0;351
1853;274.7882629991562;109;158;1;351
1854;275.11967638878747;110;158;0;352
1855;275.3449736030063;109;157;1;352
1856;275.6465894901138;110;158;0;352
1857;276.35590780633316;109;157;1;352
1858;276.3595488148793;110;158;0;352
1859;277.2007726634272;109;157;1;352
1860;277.48908055939233;110;158;0;352
1861;278.47105240392034;109;157;1;352
1862;278.51954435802395;110;158;0;352
1863;280.55921285987444;109;157;1;352
1864;280.672760039827;110;158;0;352
1865;281.11005547602406;109;157;1;352
1866;281.32017970596985;108;156;2;352
1867;281.5865385840401;109;157;1;352
1868;281.6391626090268;110;157;0;353
1869;283.722312246814;109;156;1;353
1870;283.7359023050533;108;155;2;353
1871;283.8539520471335;109;156;1;353
1872;284.0371136761905;108;155;2;353
1873;284.20082111745063;109;156;1;353
1874;284.45170395211466;110;156;0;354
1875;285.682734059763;109;155;1;354
1876;285.68984959330504;108;154;2;354
1877;285.82303075654664;109;155;1;354
1878;285.88937060954805;110;156;0;354
1879;286.23933076121693;109;155;1;354
1880;286.5480448865854;108;154;2;354
1881;286.58478411110053;109;154;1;355
1882;286.88307432925444;110;155;0;355
1883;287.77937501021563;109;154;1;355
1884;287.9321060393036;110;155;0;355
1885;288.40392276789436;109;154;1;355
1886;288.536063185516;110;154;0;356
1887;288.6781220708297;109;153;1;356
1888;288.7106154569405;110;153;0;357
1889;289.09361542563744;109;152;1;357
1890;289.20660577628564;110;153;0;357
1891;289.31778113883627;109;152;1;357
1892;289.54005627455075;110;152;0;358
1893;289.9433016754257;109;151;1;358
1894;290.2084362389477;110;151;0;359
1895;290.41561724029094;109;150;1;359
1896;291.05675178074483;110;151;0;359
1897;291.4967599173663;109;150;1;359
1898;291.6747075409064;110;150;0;360
1899;291.9338613602001;109;149;1;360
1900;292.137804598728;110;150;0;360
1901;292.28400372825485;109;149;1;360
1902;292.54428927831776;110;150;0;360
1903;292.6274714735249;109;149;1;360
1904;292.80014294966;108;148;2;360
1905;292.8868388336168;109;149;1;360
1906;293.0609177874313;110;150;0;360
1907;293.6440388040568;109;149;1;360
1908;293.7131273950587;110;150;0;360
1909;294.3259224709215;109;149;1;360
1910;294.45769012542894;110;150;0;360
1911;295.4230813303679;109;149;1;360
1912;295.57478455237526;110;150;0;360
1913;295.6171520723777;109;149;1;360
1914;295.81270844368396;110;150;0;360
1915;296.8442321437962;109;149;1;360
1916;296.89675465320187;110;150;0;360
1917;297.2727944601305;109;149;1;360
1918;297.2887159247324;108;148;2;360
1919;297.3390721067965;109;149;1;360
1920;297.86822855591316;110;150;0;360
1921;299.3014127688698;109;149;1;360
1922;299.5473491110619;108;148;2;360
1923;299.60334004697995;109;149;1;360
1924;299.6129712882211;110;149;0;361
1925;299.9123144266781;109;148;1;361
1926;299.99690639602744;110;148;0;362
1927;300.2471081747361;109;147;1;362
1928;300.3365917492035;110;148;0;362
1929;300.49810947073115;109;147;1;362
1930;300.66842225710803;108;146;2;362
1931;300.88907811735254;109;147;1;362
1932;301.0948824511005;110;148;0;362
1933;301.52156338744356;109;147;1;362
1934;301.95428341372804;110;148;0;362
1935;301.982541225654;109;147;1;362
1936;302.1105544089503;108;146;2;362
1937;302.1739425119624;109;147;1;362
1938;302.29573548043663;110;148;0;362
1939;302.6380553609312;109;147;1;362
1940;302.7464620039467;110;148;0;362
1941;304.5766579333868;109;147;1;362
1942;304.9541362996909;108;146;2;362
1943;304.97379572643547;109;146;1;363
1944;305.0013522563583;108;145;2;363
1945;305.0598826874599;109;146;1;363
1946;305.16991553563435;108;145;2;363
1947;305.21988545169586;109;146;1;363
1948;305.28325685616596;110;147;0;363
1949;306.07237406521784;109;146;1;363
1950;306.19421815618597;108;145;2;363
1951;306.3527869714028;109;145;1;364
1952;306.3527989132901;110;146;0;364
1953;306.39457557062605;109;145;1;364
1954;306.57746464185743;108;144;2;364
1955;306.59441488245704;109;145;1;364
1956;306.7366923944083;108;144;2;364
1957;306.74402034818075;109;144;1;365
1958;306.9892325480681;110;145;0;365
1959;307.31733402685325;109;144;1;365
1960;307.3652026624439;108;143;2;365
1961;307.41570209938754;109;144;1;365
1962;307.94232801516654;108;143;2;365
1963;308.0677885059266;109;144;1;365
1964;308.43289446136697;108;143;2;365
1965;308.5619173991506;109;144;1;365
1966;308.63894838839286;110;144;0;366
1967;309.9838495233604;109;143;1;366
1968;310.0423635850794;110;144;0;366
1969;312.147608605004;109;143;1;366
1970;312.21009078680333;110;144;0;366
1971;312.9856698291276;109;143;1;366
1972;313.010181184473;110;144;0;366
1973;313.18826410491727;109;143;1;366
1974;313.2159728321545;110;143;0;367
1975;313.4036491689186;109;142;1;367
1976;313.4641296485395;110;143;0;367
1977;313.9832577414064;109;142;1;367
1978;314.3394608243886;110;142;0;368
1979;314.5974372598151;109;141;1;368
1980;314.5996214910931;110;141;0;369
1981;317.1367084212556;109;140;1;369
1982;317.1624579809612;110;141;0;369
1983;317.6822769440781;109;140;1;369
1984;317.69804082486746;110;141;0;369
1985;318.3631241716019;109;140;1;369
1986;318.5388922508422;108;139;2;369
1987;318.589801395328;109;139;1;370
1988;319.44008477802305;110;139;0;371
1989;319.73096397175965;109;138;1;371
1990;319.8502011431544;110;138;0;372
1991;319.9131130282525;109;137;1;372
1992;319.98639920340935;110;137;0;373
1993;320.4166315941175;109;136;1;373
1994;320.9459799769168;110;137;0;373
1995;321.4761882260599;109;136;1;373
1996;321.53830213372487;110;137;0;373
1997;321.6938736308404;109;136;1;373
1998;321.7868894484628;108;135;2;373
1999;322.009057471189;109;136;1;373
2000;322.0248530026816;110;137;0;373
2001;322.0505527575265;109;136;1;373
2002;322.211245402552;108;135;2;373
2003;322.4385044235984;109;136;1;373
2004;322.47032537980135;110;137;0;373
2005;322.66623489299485;109;136;1;373
2006;323.12850977819926;108;135;2;373
2007;323.1967131788076;109;135;1;374
2008;323.24406712702245;110;136;0;374
2009;324.87806796314254;109;135;1;374
2010;324.89180582454065;108;134;2;374
2011;324.968312617655;109;135;1;374
2012;325.1124601812517;110;135;0;375
2013;326.28220889265975;109;134;1;375
2014;326.56826777150195;110;135;0;375
2015;326.7307636295126;109;134;1;375
2016;326.9814261365742;108;133;2;375
2017;327.0652870142329;107;132;3;375
2018;327.3297793674247;108;133;2;375
2019;327.4772437690108;107;132;3;375
2020;327.60241862161075;108;132;2;376
2021;327.7562710595312;109;132;1;377
2022;327.81774380428146;110;133;0;377
2023;328.77336966723317;109;132;1;377
2024;328.7976368036264;110;132;0;378
2025;328.896135730825;109;131;1;378
2026;329.05944691445933;110;132;0;378
2027;329.4107847407167;109;131;1;378
2028;329.5619581584118;110;131;0;379
2029;329.85079241478627;109;130;1;379
2030;329.9514508548347;108;129;2;379
2031;330.0664268384477;109;130;1;379
2032;330.30443734823416;110;130;0;380
2033;330.56727257548727;109;129;1;380
2034;330.7576759362944;108;128;2;380
2035;330.8360852118001;107;127;3;380
2036;330.85222055419626;108;127;2;381
2037;330.90156377912047;109;128;1;381
2038;331.9013099643842;110;129;0;381
2039;332.6952752152063;109;128;1;381
2040;333.1330980356012;110;129;0;381
2041;334.4088836270758;109;128;1;381
2042;334.42165857859334;110;128;0;382
2043;336.3702720211759;109;127;1;382
2044;336.6969903299457;110;127;0;383
2045;336.9991640268404;109;126;1;383
2046;337.4900096961023;110;127;0;383
2047;337.5993246023137;109;126;1;383
2048;337.96263130547305;110;126;0;384
2049;338.18636701246714;109;125;1;384
2050;338.5112182321004;110;126;0;384
2051;338.71563370118076;109;125;1;384
2052;339.0460168793923;110;126;0;384
2053;339.0510922716814;109;125;1;384
2054;339.13501466308975;110;126;0;384
2055;339.8012775787999;109;125;1;384
2056;339.932393846733;108;124;2;384
2057;339.9973332239019;109;125;1;384
2058;340.0663362917952;110;126;0;384
2059;342.347224571312;109;125;1;384
2060;342.6142032198312;108;124;2;384
2061;342.6165219509044;109;125;1;384
2062;342.626790511281;110;126;0;384
2063;343.11557067509557;109;125;1;384
2064;343.3078612662928;108;124;2;384
2065;343.31975114029956;109;125;1;384
2066;343.32426201798756;108;124;2;384
2067;343.3305832807788;109;124;1;385
2068;344.5388513096232;110;125;0;385
2069;345.1426051905203;109;124;1;385
2070;345.43581714295766;110;124;0;386
2071;345.87564660572554;109;123;1;386
2072;345.9232199296341;110;123;0;387
2073;346.40270236932685;109;122;1;387
2074;346.4430609333938;110;123;0;387
2075;346.5413561885308;109;122;1;387
2076;346.5413999868573;110;123;0;387
2077;346.95945993698774;109;122;1;387
2078;347.1981998653309;110;123;0;387
2079;347.37594788889425;109;122;1;387
2080;347.42813737309604;110;122;0;388
2081;348.04457094079373;109;121;1;388
2082;348.0495392059958;110;121;0;389
2083;348.4841858721861;109;120;1;389
2084;349.0180641152157;110;121;0;389
2085;349.76036938016193;109;120;1;389
2086;349.9320652552434;110;120;0;390
2087;350.0863188134;109;119;1;390
2088;350.9455923304112;110;120;0;390
2089;351.123232752663;109;119;1;390
2090;351.51245917892226;110;120;0;390
2091;351.8633115148672;109;119;1;390
2092;351.8859546361817;108;118;2;390
2093;351.99773217734224;107;117;3;390
2094;352.0845018653111;108;118;2;390
2095;352.1133754941112;109;119;1;390
2096;352.3419445491158;110;120;0;390
2097;353.45921566669267;109;119;1;390
2098;354.06108644268687;108;118;2;390
2099;354.0789146710766;109;119;1;390
2100;354.1771489681905;110;120;0;390
2101;354.24302898870747;109;119;1;390
2102;354.7045139276371;110;119;0;391
2103;355.1689486380507;109;118;1;391
2104;355.17530604224777;110;119;0;391
2105;355.31435867424307;109;118;1;391
2106;355.39426692889253;110;118;0;392
2107;356.01099179586936;109;117;1;392
2108;356.2483145500059;110;118;0;392
2109;357.27177710985103;109;117;1;392
2110;357.4562289302748;110;118;0;392
2111;359.9778426380583;109;117;1;392
2112;359.9948930536569;110;118;0;392
2113;360.656333581509;109;117;1;392
2114;360.83695695733024;108;116;2;392
2115;360.8773350309987;109;116;1;393
2116;360.89285715181944;110;116;0;394
2117;362.94686402523905;109;115;1;394
2118;363.10827606248324;108;114;2;394
2119;363.17404538879737;109;115;1;394
2120;363.26823480403294;110;116;0;394
2121;365.0707933483754;109;115;1;394
2122;365.07168668637155;110;115;0;395
2123;365.52457507627173;109;114;1;395
2124;365.700905468854;110;115;0;395
2125;367.57177434545804;109;114;1;395
2126;367.62396870199086;110;114;0;396
2127;371.54579756777855;109;113;1;396
2128;371.79651587164955;108;112;2;396
2129;371.8757974260935;107;111;3;396
2130;371.8929287065383;108;111;2;397
2131;371.89300720686896;109;111;1;398
2132;372.07303476592386;110;112;0;398
2133;372.4414738245894;109;111;1;398
2134;372.633879881801;110;112;0;398
2135;373.01479460978123;109;111;1;398
2136;373.19928985385866;110;111;0;399
2137;375.55622699081306;109;110;1;399
2138;375.61688860932696;110;111;0;399
2139;377.7524865636524;109;110;1;399
2140;377.81653403945484;110;111;0;399
2141;378.9091735024182;109;110;1;399
2142;379.22485122637465;108;109;2;399
2143;379.2400166393462;109;109;1;400
2144;379.3140773858236;110;109;0;401
2145;379.59263071796005;109;108;1;401
2146;379.84612254262237;110;109;0;401
2147;381.9067956654072;109;108;1;401
2148;382.1035566359988;110;108;0;402
2149;383.14833059893704;109;107;1;402
2150;383.1774849210324;110;108;0;402
2151;383.1924982564989;109;107;1;402
2152;383.23591490176204;108;106;2;402
2153;383.27812341337665;109;106;1;403
2154;383.33579408167026;108;105;2;403
2155;383.36473921787547;107;104;3;403
2156;383.4404330673876;108;105;2;403
2157;383.87012970431243;109;105;1;404
2158;384.07558523970334;110;106;0;404
2159;384.7420331101609;109;105;1;404
2160;384.83524102702603;110;106;0;404
2161;385.5751239812725;109;105;1;404
2162;386.0500835152296;108;104;2;404
2163;386.21428118523994;109;105;1;404
2164;386.5096791154764;110;105;0;405
2165;387.422666002796;109;104;1;405
2166;387.866534385247;110;104;0;406
2167;387.96182078669324;109;103;1;406
2168;388.28236064053243;110;104;0;406
2169;390.7853988201538;109;103;1;406
2170;390.9142568737031;110;103;0;407
2171;393.2319031824492;109;102;1;407
2172;393.41426428173116;110;103;0;407
2173;394.4927558429848;109;102;1;407
2174;394.54401597896674;110;103;0;407
2175;397.3783344296296;109;102;1;407
2176;397.4072233628972;110;103;0;407
2177;397.71342439372165;109;102;1;407
2178;397.7310658181748;110;103;0;407
2179;398.23580306843235;109;102;1;407
2180;398.3183517505593;110;102;0;408
2181;398.4667180017957;109;101;1;408
2182;398.6346339475066;110;102;0;408
2183;400.889862100124;109;101;1;408
2184;400.97465753214345;110;101;0;409
2185;401.1001499002893;109;100;1;409
2186;401.215795297527;110;101;0;409
2187;401.28358988221584;109;100;1;409
2188;401.3198163950359;110;101;0;409
2189;401.4113347703628;109;100;1;409
2190;401.4591331555723;110;100;0;410
2191;403.0841173730676;109;99;1;410
2192;403.1034430172271;108;98;2;410
2193;403.2191578269477;109;99;1;410
2194;403.26498726858006;110;100;0;410
2195;406.11040279621284;109;99;1;410
2196;406.7317651259241;110;100;0;410
2197;407.80451311701853;109;99;1;410
2198;407.9010245590239;110;99;0;411
2199;407.9499972168123;109;98;1;411
2200;408.12107645238586;110;98;0;412
2201;409.0695901938401;109;97;1;412
2202;409.1125308807386;110;97;0;413
2203;409.23714611526185;109;96;1;413
2204;409.3009946380594;110;97;0;413
2205;411.5069234017334;109;96;1;413
2206;411.80081049239635;110;97;0;413
2207;412.79960022400905;109;96;1;413
2208;413.0289803926702;110;96;0;414
2209;413.6071029921529;109;95;1;414
2210;414.3728095704776;110;96;0;414
2211;416.52901200971905;109;95;1;414
2212;416.96829839374436;110;96;0;414
2213;417.24245671730915;109;95;1;414
2214;417.31374411753006;110;96;0;414
2215;418.2097137142493;109;95;1;414
2216;418.50063058866397;110;95;0;415
2217;419.3897079410396;109;94;1;415
2218;419.550774798645;110;95;0;415
2219;420.2170300537095;109;94;1;415
2220;420.3053352960201;110;95;0;415
2221;420.4763732383764;109;94;1;415
2222;420.58648915135325;110;94;0;416
2223;423.4166479080933;109;93;1;416
2224;423.80280270237853;110;93;0;417
2225;426.7145985372768;109;92;1;417
2226;427.33503278672026;108;91;2;417
2227;427.3383610758721;109;92;1;417
2228;427.61095700164515;110;93;0;417
2229;433.4270681126917;109;92;1;417
2230;433.4431432351203;110;92;0;418
2231;434.91395764213934;109;91;1;418
2232;435.1241066200873;110;92;0;418
2233;435.256642078723;109;91;1;418
2234;435.33503458479805;110;92;0;418
2235;435.4690162356462;109;91;1;418
2236;435.66452065496276;108;90;2;418
2237;435.8278431867753;107;89;3;418
2238;435.97356513725356;108;90;2;418
2239;435.9955015922556;109;91;1;418
2240;436.1114447706907;108;90;2;418
2241;436.1834864460017;109;91;1;418
2242;436.59181049736935;110;91;0;419
2243;436.680011449451;109;90;1;419
2244;436.90571384724274;110;91;0;419
